strategy_name,timestamp,gpu_index,util_compute_pct,util_memory_pct,mem_used_mib,mem_total_mib,power_w,temperature_c
baseline_full_fp16_tp1,1782762349.8310382,1,92.0,66.0,29544.375,32768.0,258.718,32.0
baseline_full_fp16_tp1,1782762350.8386352,1,89.0,72.0,29544.375,32768.0,193.452,31.0
baseline_full_fp16_tp1,1782762351.8403895,1,94.0,53.0,29544.375,32768.0,177.458,32.0
baseline_full_fp16_tp1,1782762352.8427186,1,97.0,32.0,29544.375,32768.0,233.111,32.0
baseline_full_fp16_tp1,1782762353.8459823,1,90.0,73.0,29544.375,32768.0,219.495,32.0
baseline_full_fp16_tp1,1782762354.8476381,1,89.0,75.0,29544.375,32768.0,237.051,31.0
baseline_full_fp16_tp1,1782762355.8511262,1,93.0,66.0,29544.375,32768.0,195.538,32.0
baseline_full_fp16_tp1,1782762356.853066,1,93.0,78.0,29544.375,32768.0,174.403,31.0
baseline_full_fp16_tp1,1782762357.8547733,1,95.0,39.0,29544.375,32768.0,180.403,32.0
baseline_full_fp16_tp1,1782762358.858348,1,88.0,74.0,29544.375,32768.0,226.688,31.0
baseline_full_fp16_tp1,1782762359.8603306,1,68.0,55.0,29544.375,32768.0,219.965,31.0
baseline_full_fp16_tp1,1782762360.8622892,1,90.0,75.0,29544.375,32768.0,170.163,30.0
baseline_full_fp16_tp1,1782762361.8646576,1,92.0,77.0,29544.375,32768.0,211.183,31.0
baseline_full_fp16_tp1,1782762362.8681254,1,89.0,74.0,29544.375,32768.0,185.581,30.0
baseline_full_fp16_tp1,1782762363.8697255,1,95.0,49.0,29544.375,32768.0,283.434,32.0
baseline_full_fp16_tp1,1782762364.8757732,1,90.0,76.0,29544.375,32768.0,165.565,30.0
baseline_full_fp16_tp1,1782762365.8792248,1,91.0,66.0,29544.375,32768.0,185.111,30.0
baseline_full_fp16_tp1,1782762366.8807738,1,93.0,67.0,29544.375,32768.0,170.518,31.0
baseline_full_fp16_tp1,1782762367.8824701,1,90.0,75.0,29544.375,32768.0,164.04,31.0
baseline_full_fp16_tp1,1782762368.8849337,1,93.0,77.0,29544.375,32768.0,176.758,30.0
baseline_full_fp16_tp1,1782762369.8871422,1,94.0,78.0,29544.375,32768.0,165.811,30.0
baseline_full_fp16_tp1,1782762370.8889303,1,95.0,57.0,29544.375,32768.0,145.768,31.0
baseline_full_fp16_tp1,1782762371.8913252,1,95.0,60.0,29544.375,32768.0,161.213,31.0
baseline_full_fp16_tp1,1782762372.8934398,1,94.0,79.0,29544.375,32768.0,148.798,30.0
baseline_full_fp16_tp1,1782762373.8952086,1,95.0,80.0,29544.375,32768.0,154.462,30.0
baseline_full_fp16_tp1,1782762374.8976789,1,98.0,36.0,29544.375,32768.0,174.286,31.0
baseline_full_fp16_tp1,1782762375.8995593,1,98.0,30.0,29544.375,32768.0,281.013,32.0
baseline_full_fp16_tp1,1782762376.9010751,1,91.0,65.0,29544.375,32768.0,175.696,31.0
baseline_full_fp16_tp1,1782762377.9028215,1,91.0,76.0,29544.375,32768.0,165.79,30.0
baseline_full_fp16_tp1,1782762378.904701,1,94.0,68.0,29544.375,32768.0,168.292,31.0
baseline_full_fp16_tp1,1782762379.906962,1,94.0,53.0,29544.375,32768.0,162.156,31.0
baseline_full_fp16_tp1,1782762380.9112308,1,91.0,76.0,29544.375,32768.0,181.345,31.0
baseline_full_fp16_tp1,1782762381.9135664,1,93.0,77.0,29544.375,32768.0,283.354,31.0
baseline_full_fp16_tp1,1782762382.9230735,1,92.0,77.0,29544.375,32768.0,178.292,30.0
baseline_full_fp16_tp1,1782762383.9252195,1,92.0,77.0,29544.375,32768.0,164.287,31.0
baseline_full_fp16_tp1,1782762384.9272892,1,95.0,67.0,29544.375,32768.0,185.96,31.0
baseline_full_fp16_tp1,1782762385.9305756,1,92.0,68.0,29544.375,32768.0,229.674,32.0
baseline_full_fp16_tp1,1782762386.9325097,1,92.0,77.0,29544.375,32768.0,178.278,31.0
baseline_full_fp16_tp1,1782762387.9345145,1,93.0,78.0,29544.375,32768.0,160.598,31.0
baseline_full_fp16_tp1,1782762388.9365335,1,93.0,77.0,29544.375,32768.0,170.75,31.0
baseline_full_fp16_tp1,1782762389.9386108,1,94.0,64.0,29544.375,32768.0,166.395,31.0
baseline_full_fp16_tp1,1782762390.9406712,1,92.0,76.0,29544.375,32768.0,269.777,31.0
baseline_full_fp16_tp1,1782762391.9426541,1,92.0,76.0,29544.375,32768.0,184.64,31.0
baseline_full_fp16_tp1,1782762392.944221,1,92.0,65.0,29544.375,32768.0,185.926,31.0
baseline_full_fp16_tp1,1782762393.9465218,1,91.0,65.0,29544.375,32768.0,285.226,32.0
baseline_full_fp16_tp1,1782762394.9479492,1,89.0,74.0,29544.375,32768.0,159.583,30.0
baseline_full_fp16_tp1,1782762395.9502063,1,94.0,54.0,29544.375,32768.0,173.932,31.0
baseline_full_fp16_tp1,1782762396.9564898,1,90.0,65.0,29544.375,32768.0,191.57,31.0
baseline_full_fp16_tp1,1782762397.9597068,1,88.0,73.0,29544.375,32768.0,183.103,30.0
baseline_full_fp16_tp1,1782762398.9628148,1,91.0,76.0,29544.375,32768.0,172.047,31.0
baseline_full_fp16_tp1,1782762399.965301,1,93.0,64.0,29544.375,32768.0,178.642,31.0
baseline_full_fp16_tp1,1782762400.9678469,1,94.0,68.0,29544.375,32768.0,179.933,31.0
baseline_full_fp16_tp1,1782762401.9713762,1,90.0,73.0,29544.375,32768.0,191.701,31.0
baseline_full_fp16_tp1,1782762402.9730666,1,89.0,75.0,29544.375,32768.0,187.935,30.0
baseline_full_fp16_tp1,1782762403.9755604,1,92.0,77.0,29544.375,32768.0,179.584,30.0
baseline_full_fp16_tp1,1782762404.9779935,1,92.0,67.0,29544.375,32768.0,182.41,30.0
baseline_full_fp16_tp1,1782762405.9797957,1,92.0,77.0,29544.375,32768.0,159.438,29.0
baseline_full_fp16_tp1,1782762406.982066,1,94.0,79.0,29544.375,32768.0,152.264,29.0
baseline_full_fp16_tp1,1782762407.9837625,1,93.0,54.0,29544.375,32768.0,150.175,30.0
baseline_full_fp16_tp1,1782762408.9856,1,94.0,79.0,29544.375,32768.0,162.406,30.0
baseline_full_fp16_tp1,1782762409.987366,1,95.0,80.0,29544.375,32768.0,171.693,30.0
baseline_full_fp16_tp1,1782762410.9898589,1,96.0,80.0,29544.375,32768.0,162.627,30.0
baseline_full_fp16_tp1,1782762411.992098,1,99.0,29.0,29544.375,32768.0,285.695,33.0
baseline_full_fp16_tp1,1782762412.9943826,1,95.0,71.0,29544.375,32768.0,178.534,30.0
baseline_full_fp16_tp1,1782762413.9965537,1,94.0,69.0,29544.375,32768.0,177.687,31.0
baseline_full_fp16_tp1,1782762414.9995186,1,95.0,80.0,29544.375,32768.0,179.584,30.0
baseline_full_fp16_tp1,1782762416.0034478,1,95.0,80.0,29544.375,32768.0,287.839,31.0
baseline_full_fp16_tp1,1782762417.005968,1,95.0,79.0,29544.375,32768.0,165.924,30.0
baseline_full_fp16_tp1,1782762418.0084274,1,95.0,80.0,29544.375,32768.0,181.591,31.0
baseline_full_fp16_tp1,1782762419.0105107,1,95.0,80.0,29544.375,32768.0,178.413,31.0
baseline_full_fp16_tp1,1782762420.012208,1,100.0,30.0,29654.375,32768.0,280.077,34.0
baseline_full_fp16_tp1,1782762421.0169268,1,92.0,77.0,29654.375,32768.0,170.518,31.0
baseline_full_fp16_tp1,1782762422.0192058,1,91.0,75.0,29654.375,32768.0,264.52,32.0
baseline_full_fp16_tp1,1782762423.0218782,1,90.0,75.0,29654.375,32768.0,183.574,31.0
baseline_full_fp16_tp1,1782762424.0249546,1,94.0,67.0,29654.375,32768.0,179.933,31.0
baseline_full_fp16_tp1,1782762425.0267372,1,97.0,32.0,29654.375,32768.0,272.304,33.0
baseline_full_fp16_tp1,1782762426.030198,1,91.0,70.0,29654.375,32768.0,187.337,31.0
baseline_full_fp16_tp1,1782762427.0318449,1,90.0,76.0,29654.375,32768.0,191.1,31.0
baseline_full_fp16_tp1,1782762428.0334213,1,99.0,29.0,29654.375,32768.0,218.556,34.0
baseline_full_fp16_tp1,1782762429.0353599,1,93.0,53.0,29654.375,32768.0,276.331,33.0
baseline_full_fp16_tp1,1782762430.0369003,1,90.0,76.0,29654.375,32768.0,185.111,31.0
baseline_full_fp16_tp1,1782762431.039083,1,89.0,75.0,29654.375,32768.0,159.909,31.0
baseline_full_fp16_tp1,1782762432.0406754,1,93.0,53.0,29654.375,32768.0,173.107,32.0
baseline_full_fp16_tp1,1782762433.0422738,1,91.0,76.0,29654.375,32768.0,169.807,31.0
baseline_full_fp16_tp1,1782762434.0444286,1,90.0,75.0,29654.375,32768.0,181.816,31.0
baseline_full_fp16_tp1,1782762435.0468924,1,92.0,77.0,29654.375,32768.0,228.892,31.0
baseline_full_fp16_tp1,1782762436.048892,1,93.0,77.0,29654.375,32768.0,186.179,32.0
baseline_full_fp16_tp1,1782762437.0504901,1,90.0,76.0,29654.375,32768.0,180.874,32.0
baseline_full_fp16_tp1,1782762438.0524664,1,91.0,76.0,29654.375,32768.0,179.113,31.0
baseline_full_fp16_tp1,1782762439.0542076,1,93.0,77.0,29654.375,32768.0,181.12,32.0
baseline_full_fp16_tp1,1782762440.0562866,1,92.0,77.0,29654.375,32768.0,186.052,31.0
baseline_full_fp16_tp1,1782762441.058551,1,92.0,77.0,29654.375,32768.0,180.997,31.0
baseline_full_fp16_tp1,1782762442.0601654,1,94.0,78.0,29654.375,32768.0,162.266,31.0
baseline_full_fp16_tp1,1782762443.0626519,1,94.0,79.0,29654.375,32768.0,164.622,30.0
baseline_full_fp16_tp1,1782762444.064793,1,93.0,78.0,29654.375,32768.0,174.992,31.0
baseline_full_fp16_tp1,1782762445.0665603,1,94.0,79.0,29654.375,32768.0,166.866,31.0
baseline_full_fp16_tp1,1782762446.068695,1,93.0,67.0,29654.375,32768.0,166.508,31.0
baseline_full_fp16_tp1,1782762447.0704372,1,93.0,78.0,29654.375,32768.0,166.996,30.0
baseline_full_fp16_tp1,1782762448.0733984,1,93.0,77.0,29654.375,32768.0,166.282,30.0
baseline_full_fp16_tp1,1782762449.0763752,1,94.0,79.0,29654.375,32768.0,171.105,30.0
baseline_full_fp16_tp1,1782762450.0782037,1,93.0,78.0,29654.375,32768.0,157.294,30.0
baseline_full_fp16_tp1,1782762451.0806065,1,93.0,78.0,29654.375,32768.0,273.991,30.0
baseline_full_fp16_tp1,1782762452.0821142,1,92.0,77.0,29654.375,32768.0,153.102,30.0
baseline_full_fp16_tp1,1782762453.0839102,1,92.0,77.0,29654.375,32768.0,168.991,30.0
baseline_full_fp16_tp1,1782762454.0862744,1,92.0,77.0,29654.375,32768.0,219.834,31.0
baseline_full_fp16_tp1,1782762455.0878222,1,91.0,76.0,29654.375,32768.0,178.87,31.0
baseline_full_fp16_tp1,1782762456.0894258,1,92.0,73.0,29654.375,32768.0,190.418,31.0
baseline_full_fp16_tp1,1782762457.0919971,1,97.0,45.0,29654.375,32768.0,183.228,31.0
baseline_full_fp16_tp1,1782762458.0943725,1,92.0,77.0,29654.375,32768.0,179.933,31.0
baseline_full_fp16_tp1,1782762459.0968976,1,92.0,80.0,29654.375,32768.0,179.933,31.0
baseline_full_fp16_tp1,1782762460.0993187,1,92.0,77.0,29654.375,32768.0,183.698,30.0
baseline_full_fp16_tp1,1782762461.1014183,1,92.0,77.0,29654.375,32768.0,175.583,30.0
baseline_full_fp16_tp1,1782762462.10513,1,93.0,78.0,29654.375,32768.0,194.186,31.0
baseline_full_fp16_tp1,1782762463.1075003,1,92.0,77.0,29654.375,32768.0,179.933,30.0
baseline_full_fp16_tp1,1782762464.109359,1,93.0,78.0,29654.375,32768.0,158.858,30.0
baseline_full_fp16_tp1,1782762465.111534,1,95.0,65.0,29654.375,32768.0,281.013,32.0
baseline_full_fp16_tp1,1782762466.1231232,1,93.0,78.0,29654.375,32768.0,160.633,30.0
baseline_full_fp16_tp1,1782762467.1255922,1,98.0,35.0,29654.375,32768.0,273.522,33.0
baseline_full_fp16_tp1,1782762468.1274981,1,94.0,69.0,29654.375,32768.0,237.15,32.0
baseline_full_fp16_tp1,1782762469.1298625,1,94.0,67.0,29654.375,32768.0,193.244,32.0
baseline_full_fp16_tp1,1782762470.132233,1,91.0,76.0,29654.375,32768.0,179.933,32.0
baseline_full_fp16_tp1,1782762471.1346056,1,92.0,76.0,29654.375,32768.0,175.816,31.0
baseline_full_fp16_tp1,1782762472.137892,1,93.0,59.0,29654.375,32768.0,284.953,32.0
baseline_full_fp16_tp1,1782762473.13961,1,95.0,54.0,29654.375,32768.0,180.874,31.0
baseline_full_fp16_tp1,1782762474.1426837,1,91.0,66.0,29654.375,32768.0,186.052,31.0
baseline_full_fp16_tp1,1782762475.1452231,1,91.0,64.0,29654.375,32768.0,273.241,32.0
baseline_full_fp16_tp1,1782762476.1472807,1,91.0,75.0,29654.375,32768.0,285.499,33.0
baseline_full_fp16_tp1,1782762477.159903,1,95.0,37.0,29654.375,32768.0,282.335,34.0
baseline_full_fp16_tp1,1782762478.161623,1,92.0,66.0,29654.375,32768.0,212.124,33.0
baseline_full_fp16_tp1,1782762479.163298,1,89.0,72.0,29654.375,32768.0,220.435,32.0
baseline_full_fp16_tp1,1782762480.1651692,1,88.0,73.0,29654.375,32768.0,198.626,33.0
baseline_full_fp16_tp1,1782762481.1673884,1,91.0,76.0,29654.375,32768.0,187.209,32.0
baseline_full_fp16_tp1,1782762482.1689863,1,94.0,52.0,29654.375,32768.0,193.113,32.0
baseline_full_fp16_tp1,1782762483.1713471,1,90.0,73.0,29654.375,32768.0,179.584,32.0
baseline_full_fp16_tp1,1782762484.1739845,1,89.0,70.0,29654.375,32768.0,223.571,32.0
baseline_full_fp16_tp1,1782762485.1761715,1,88.0,71.0,29654.375,32768.0,216.529,33.0
baseline_full_fp16_tp1,1782762486.1789315,1,93.0,51.0,29654.375,32768.0,191.701,32.0
baseline_full_fp16_tp1,1782762487.1808763,1,97.0,29.0,29654.375,32768.0,278.482,34.0
baseline_full_fp16_tp1,1782762488.182336,1,91.0,64.0,29654.375,32768.0,175.577,32.0
baseline_full_fp16_tp1,1782762489.1839483,1,91.0,76.0,29654.375,32768.0,179.933,31.0
baseline_full_fp16_tp1,1782762490.1863928,1,92.0,69.0,29654.375,32768.0,277.178,32.0
baseline_full_fp16_tp1,1782762491.1889014,1,90.0,73.0,29654.375,32768.0,220.435,32.0
baseline_full_fp16_tp1,1782762492.190471,1,98.0,32.0,29654.375,32768.0,184.169,33.0
baseline_full_fp16_tp1,1782762493.1923065,1,88.0,71.0,29654.375,32768.0,219.965,32.0
baseline_full_fp16_tp1,1782762494.1939101,1,89.0,73.0,29654.375,32768.0,222.314,33.0
baseline_full_fp16_tp1,1782762495.1960566,1,94.0,55.0,29654.375,32768.0,206.483,33.0
baseline_full_fp16_tp1,1782762496.1980927,1,98.0,29.0,29654.375,32768.0,271.65,35.0
baseline_full_fp16_tp1,1782762497.1995704,1,89.0,72.0,29654.375,32768.0,201.449,33.0
baseline_full_fp16_tp1,1782762498.2017434,1,93.0,59.0,29654.375,32768.0,275.954,33.0
baseline_full_fp16_tp1,1782762499.2047715,1,89.0,74.0,29654.375,32768.0,202.057,32.0
baseline_full_fp16_tp1,1782762500.2076159,1,91.0,76.0,29654.375,32768.0,158.858,30.0
baseline_full_fp16_tp1,1782762501.2105818,1,89.0,75.0,29654.375,32768.0,178.05,30.0
baseline_full_fp16_tp1,1782762502.2134063,1,92.0,77.0,29654.375,32768.0,177.108,30.0
baseline_full_fp16_tp1,1782762503.2155817,1,97.0,44.0,29654.375,32768.0,198.826,32.0
baseline_full_fp16_tp1,1782762504.2180772,1,92.0,77.0,29654.375,32768.0,176.518,31.0
baseline_full_fp16_tp1,1782762505.2201831,1,99.0,30.0,29654.375,32768.0,159.329,31.0
baseline_full_fp16_tp1,1782762506.2225351,1,94.0,68.0,29654.375,32768.0,174.992,31.0
baseline_full_fp16_tp1,1782762507.2248654,1,93.0,78.0,29654.375,32768.0,262.713,31.0
baseline_full_fp16_tp1,1782762508.2277942,1,93.0,78.0,29654.375,32768.0,176.998,31.0
baseline_full_fp16_tp1,1782762509.2297454,1,92.0,77.0,29654.375,32768.0,166.866,31.0
baseline_full_fp16_tp1,1782762510.2330225,1,95.0,66.0,29654.375,32768.0,165.924,31.0
baseline_full_fp16_tp1,1782762511.234608,1,95.0,48.0,29654.375,32768.0,278.204,33.0
baseline_full_fp16_tp1,1782762512.2365518,1,93.0,78.0,29654.375,32768.0,164.511,32.0
baseline_full_fp16_tp1,1782762513.2400746,1,90.0,75.0,29654.375,32768.0,169.932,31.0
baseline_full_fp16_tp1,1782762514.2420366,1,94.0,53.0,29654.375,32768.0,184.64,32.0
baseline_full_fp16_tp1,1782762515.2443612,1,88.0,71.0,29654.375,32768.0,260.01,32.0
baseline_full_fp16_tp1,1782762516.2462409,1,91.0,67.0,29654.375,32768.0,209.773,32.0
baseline_full_fp16_tp1,1782762517.2482939,1,89.0,71.0,29654.375,32768.0,286.435,33.0
baseline_full_fp16_tp1,1782762518.2501025,1,87.0,70.0,29654.375,32768.0,200.372,32.0
baseline_full_fp16_tp1,1782762519.2522345,1,86.0,70.0,29654.375,32768.0,207.423,32.0
baseline_full_fp16_tp1,1782762520.2539167,1,88.0,74.0,29654.375,32768.0,171.576,31.0
baseline_full_fp16_tp1,1782762521.2560513,1,94.0,42.0,29654.375,32768.0,276.8,33.0
baseline_full_fp16_tp1,1782762522.2616968,1,89.0,72.0,29654.375,32768.0,242.183,33.0
baseline_full_fp16_tp1,1782762523.2644012,1,90.0,76.0,29654.375,32768.0,290.178,32.0
baseline_full_fp16_tp1,1782762524.266184,1,90.0,76.0,29654.375,32768.0,176.518,32.0
baseline_full_fp16_tp1,1782762525.267761,1,93.0,62.0,29654.375,32768.0,191.831,32.0
baseline_full_fp16_tp1,1782762526.2700744,1,95.0,53.0,29654.375,32768.0,176.638,33.0
baseline_full_fp16_tp1,1782762527.2724786,1,96.0,47.0,29654.375,32768.0,168.75,33.0
baseline_full_fp16_tp1,1782762528.2748308,1,92.0,65.0,29654.375,32768.0,270.714,33.0
baseline_full_fp16_tp1,1782762529.2773447,1,89.0,72.0,29654.375,32768.0,220.905,32.0
baseline_full_fp16_tp1,1782762530.2797377,1,90.0,76.0,29654.375,32768.0,182.757,31.0
baseline_full_fp16_tp1,1782762531.282021,1,91.0,76.0,29654.375,32768.0,183.352,31.0
baseline_full_fp16_tp1,1782762532.2848792,1,93.0,78.0,29654.375,32768.0,160.017,30.0
baseline_full_fp16_tp1,1782762533.2867215,1,94.0,79.0,29654.375,32768.0,164.263,30.0
baseline_full_fp16_tp1,1782762534.2903445,1,93.0,78.0,29654.375,32768.0,152.735,30.0
baseline_full_fp16_tp1,1782762535.292239,1,94.0,79.0,29654.375,32768.0,148.966,30.0
baseline_full_fp16_tp1,1782762586.1116662,1,0.0,0.0,28582.375,32768.0,58.45,27.0
baseline_full_fp16_tp1,1782762587.1140742,1,94.0,68.0,28598.375,32768.0,172.872,30.0
baseline_full_fp16_tp1,1782762588.1162617,1,96.0,29.0,29394.375,32768.0,280.353,33.0
baseline_full_fp16_tp1,1782762589.1361043,1,91.0,64.0,29510.375,32768.0,186.523,32.0
baseline_full_fp16_tp1,1782762590.137751,1,90.0,70.0,29510.375,32768.0,284.564,33.0
baseline_full_fp16_tp1,1782762591.143785,1,91.0,65.0,29510.375,32768.0,285.032,33.0
baseline_full_fp16_tp1,1782762592.1464634,1,91.0,66.0,29510.375,32768.0,207.893,32.0
baseline_full_fp16_tp1,1782762593.1485722,1,87.0,70.0,29510.375,32768.0,217.294,33.0
baseline_full_fp16_tp1,1782762594.1507041,1,99.0,30.0,29510.375,32768.0,281.205,34.0
