request_id,strategy_name,workload_name,task_type,prompt_token_len,target_output_tokens,arrival_time,send_time,ttft_s,e2e_s,output_tokens,tokens_per_second,status,error,kv_cache_usage_pct,num_waiting_seqs,num_running_seqs,num_preemptions,num_preemptions_delta,spec_draft_acceptance_rate,spec_decode_efficiency,ttfb_s,itl_mean_ms,itl_p50_ms,itl_p95_ms,itl_max_ms,completion_ratio,rate_label,effective_rps
chat_0025,baseline_full_fp16_tp1,chat,chat,128,128,9.900781687290626,1782762281.4938114,0.13908875198103487,4.727802424982656,128,27.894527556405848,ok,,0.08448005573941819,0,0,0,0,0.0,0.0,0.1390490109915845,36.10919606294409,32.03465399565175,63.99580603465438,128.51522798882797,1.0,low,2.0
chat_0017,baseline_full_fp16_tp1,chat,chat,256,256,5.576888287917307,1782762277.1690226,0.09931160800624639,10.15229120402364,256,25.465086997830713,ok,,0.04685594844103813,0,0,0,0,0.0,0.0,0.09928368701366708,39.412378404042954,32.04555402044207,76.54066203394905,454.64994001667947,1.0,low,2.0
chat_0028,baseline_full_fp16_tp1,chat,chat,256,128,10.940584226274991,1782762282.534077,0.12367364199599251,5.080747383995913,128,25.821685668198004,ok,,0.04685594844103813,0,0,0,0,0.0,0.0,0.12364450196037069,39.009193999795464,31.905711977742612,69.75240301107988,221.11044800840318,1.0,low,2.0
chat_0020,baseline_full_fp16_tp1,chat,chat,512,256,7.2285002503512645,1782762278.8205774,0.161449512001127,10.194953300990164,256,25.51451670162714,ok,,0.04685594844103813,0,0,0,0,0.0,0.0,0.161424252029974,39.33649489418695,31.945082009769976,69.78577398695052,454.6209499821998,1.0,low,2.0
chat_0031,baseline_full_fp16_tp1,chat,chat,512,128,12.88044414467876,1782762284.4734764,0.1492172900470905,4.92065453203395,128,26.82629855709889,ok,,0.04685594844103813,0,0,0,0,0.0,0.0,0.149188909039367,37.548798740031124,31.49085695622489,63.143395993392915,220.90524598024786,1.0,low,2.0
chat_0033,baseline_full_fp16_tp1,chat,chat,1024,64,15.072732949538855,1782762286.6652534,0.244512242032215,2.7292954600416124,64,25.756774086421714,ok,,0.04685594844103813,0,0,0,0,0.0,0.0,0.2444820610107854,39.39391480987921,31.48870699806139,66.83163897832856,198.68161698104814,1.0,low,2.0
chat_0023,baseline_full_fp16_tp1,chat,chat,1024,256,8.119835898130932,1782762279.7120428,0.3469460050109774,9.801896182005294,256,27.07576403976157,ok,,0.04685594844103813,0,0,0,0,0.0,0.0,0.3468963740160689,37.06794798433525,31.924832030199468,66.93222100147977,221.26094001578167,1.0,low,2.0
chat_0036,baseline_full_fp16_tp1,chat,chat,128,64,16.59632715599934,1782762288.1886446,0.10444922803435475,2.220395066018682,64,30.246520894394486,ok,,0.04685594844103813,0,0,0,0,0.0,0.0,0.10442097799386829,33.54518153956012,31.375606020446867,61.85246101813391,79.07990197418258,1.0,low,2.0
chat_0026,baseline_full_fp16_tp1,chat,chat,128,256,9.949448012960605,1782762281.5424376,0.15037928300444037,10.366538606991526,256,25.05834060349112,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.15034557302715257,40.047100454787994,31.718840007670224,78.96694098599255,698.1675830320455,1.0,low,2.0
chat_0034,baseline_full_fp16_tp1,chat,chat,1024,128,15.310570290963348,1782762286.9045255,0.2314156880020164,5.827774258970749,128,22.872015503796273,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.23138749797362834,44.02536780281931,31.390725984238088,79.06979299150407,698.332114960067,1.0,low,2.0
chat_0039,baseline_full_fp16_tp1,chat,chat,256,64,18.49797319690889,1782762290.090861,0.09825926600024104,3.382333501998801,64,19.48798821246502,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.09823090495774522,52.045365951637486,33.605951990466565,104.5235589845106,698.494526965078,1.0,low,2.0
chat_0029,baseline_full_fp16_tp1,chat,chat,256,256,11.403408959752998,1782762282.995621,0.10808679001638666,10.511136162967887,256,24.608169280212593,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.10805820999667048,40.77740489007613,31.721370003651828,78.94948101602495,698.1649430235848,1.0,low,2.0
chat_0042,baseline_full_fp16_tp1,chat,chat,512,64,19.260411238334832,1782762290.8526723,0.1489517170120962,3.3520735999918543,64,19.980507248279583,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.14892330701695755,50.778555491613965,33.685323025565594,77.73148699197918,698.5334070050158,1.0,low,2.0
chat_0037,baseline_full_fp16_tp1,chat,chat,128,128,17.078175258562762,1782762288.6712322,0.11755895102396607,5.599511052016169,128,23.349346663724535,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.11752973002148792,43.13426941732224,32.5678099761717,77.7122059953399,698.3991659944877,1.0,low,2.0
chat_0045,baseline_full_fp16_tp1,chat,chat,1024,64,19.605301266350168,1782762291.1975565,0.5714790750062093,3.073715483013075,64,25.577119649928935,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.5714538450120017,39.65025806396697,33.70586299570277,67.96117295743898,95.5313440063037,1.0,low,2.0
chat_0048,baseline_full_fp16_tp1,chat,chat,128,64,20.326252411357295,1782762291.9196305,0.10396673204377294,2.512035741994623,64,26.577311420699804,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.10393708199262619,38.16871793611744,33.65886298706755,66.77172897616401,95.47501301858574,1.0,low,2.0
chat_0051,baseline_full_fp16_tp1,chat,chat,256,64,20.901896059670445,1782762292.4944222,0.10229512397199869,2.4226717409910634,64,27.581729418657627,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.1022642629686743,36.79696130215205,33.50883105304092,65.79759798478335,125.29261101735756,1.0,low,2.0
chat_0032,baseline_full_fp16_tp1,chat,chat,512,256,13.264625356693845,1782762284.857355,0.15370235202135518,10.660536336014047,256,24.365094222486007,ok,,0.09754398188468905,0,0,0,0,0.0,0.0,0.15367254201555625,41.1890053802042,31.862581963650882,78.99098197231069,698.292785033118,1.0,low,2.0
chat_0040,baseline_full_fp16_tp1,chat,chat,256,128,19.107637983032806,1782762290.6997643,0.15944327897159383,6.477369340020232,128,20.259812913789432,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.15941568900598213,49.71557632308659,33.63863204140216,95.62832600204274,698.5131670371629,1.0,low,2.0
chat_0043,baseline_full_fp16_tp1,chat,chat,512,128,19.431225566924674,1782762291.0238817,0.1827001409837976,6.257539417012595,128,21.070516302395955,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.1826847009942867,47.80163746473827,33.68771297391504,81.84625505236909,633.4126979927532,1.0,low,2.0
chat_0046,baseline_full_fp16_tp1,chat,chat,1024,128,19.658538183605906,1782762291.2508097,0.5506121619837359,6.031277917034458,128,23.354826898911185,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.550583561998792,43.11937537808778,33.72339397901669,77.71657599369064,573.2464980101213,1.0,low,2.0
chat_0049,baseline_full_fp16_tp1,chat,chat,128,128,20.553185426317352,1782762292.146344,0.09663324698340148,5.453666600980796,128,23.89382173707897,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.09660457703284919,42.15363285863611,33.67136203451082,77.64975499594584,573.3586990390904,1.0,low,2.0
chat_0054,baseline_full_fp16_tp1,chat,chat,512,64,22.958874434266143,1782762294.5509877,0.16998980299104005,3.0495847080019303,64,22.225348394884023,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.1699660629965365,45.646247460455115,33.19843701319769,81.9194259820506,573.3586190035567,1.0,low,2.0
chat_0052,baseline_full_fp16_tp1,chat,chat,256,128,21.05718572024044,1782762292.6496656,0.10771482699783519,5.2668893139925785,128,24.81017075942336,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.10770079598296434,40.59827314161762,33.453929994720966,63.133276998996735,573.4478200320154,1.0,low,2.0
chat_0035,baseline_full_fp16_tp1,chat,chat,1024,256,15.71209666370659,1782762287.3050828,0.2414796759840101,10.867981041024905,256,24.090713510110657,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.24145133601268753,41.66140941578858,32.24882599897683,77.73404597537592,698.4593770466745,1.0,low,2.0
chat_0057,baseline_full_fp16_tp1,chat,chat,1024,64,24.175469269300027,1782762295.7684412,0.336543625977356,2.778420966002159,64,26.20934268522674,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.3365150459576398,38.71251547631497,32.1860650437884,35.73611698811874,341.45829401677474,1.0,low,2.0
chat_0055,baseline_full_fp16_tp1,chat,chat,512,128,23.428565848264277,1782762295.0207365,0.22977532097138464,5.193867457972374,128,25.78517812873031,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.22974689095281065,39.06091919680324,32.12656395044178,66.00068003172055,573.4179699793458,1.0,low,2.0
chat_0038,baseline_full_fp16_tp1,chat,chat,128,256,18.067365226234468,1782762289.6596012,0.11339632200542837,10.84163898701081,256,23.862249204620465,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.11336753203067929,42.05919905090887,32.370797998737544,77.71158602554351,698.3800849993713,1.0,low,2.0
chat_0060,baseline_full_fp16_tp1,chat,chat,128,64,26.782557487272204,1782762298.376367,0.10146002296824008,2.283228500979021,64,29.334001588634074,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.10143054299987853,34.58285892090302,31.87846200307831,65.27336203726009,79.80096101528034,1.0,low,2.0
chat_0058,baseline_full_fp16_tp1,chat,chat,1024,128,24.264675369703998,1782762295.857188,0.5156223959638737,4.896890544972848,128,29.215285539862037,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.5155936160008423,34.47606816556026,32.00694400584325,62.79165198793635,79.74244002252817,1.0,low,2.0
chat_0041,baseline_full_fp16_tp1,chat,chat,256,256,19.13109175316125,1782762290.7241652,0.1352051370195113,10.811350570002105,256,23.97869171106648,ok,,0.11792370667131158,0,0,0,0,0.0,0.0,0.13518473703879863,41.8546333176303,32.404928002506495,74.4541379972361,698.3759860158898,1.0,low,2.0
chat_0044,baseline_full_fp16_tp1,chat,chat,512,256,19.472803328154168,1782762291.0650945,0.3574520199908875,10.6207850589999,256,24.943164080030513,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.357418489002157,40.23672444700245,32.40742802154273,68.47786903381348,573.3206389704719,1.0,low,2.0
chat_0047,baseline_full_fp16_tp1,chat,chat,1024,256,19.821384973590053,1782762291.4137099,0.387895894004032,10.272966660966631,256,25.897639585504102,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.38786950398935005,38.75144167447134,32.395017973612994,67.98050302313641,573.3710500062443,1.0,low,2.0
chat_0063,baseline_full_fp16_tp1,chat,chat,256,64,28.277398207253746,1782762299.869865,0.11309363902546465,2.923272102023475,64,22.774354313327933,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.11306450900156051,44.550091936437795,31.839141040109098,105.02858500694856,334.0035380097106,1.0,low,2.0
chat_0050,baseline_full_fp16_tp1,chat,chat,128,256,20.784346801443576,1782762292.3775814,0.12192789296386763,10.51151352096349,256,24.640058724776054,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.12190065195318311,40.73013771763619,32.285067019984126,71.26700202934444,573.3184079872444,1.0,low,2.0
chat_0061,baseline_full_fp16_tp1,chat,chat,128,128,27.293382777502323,1782762298.8860223,0.12127115501789376,5.278068652027287,128,24.821606835294904,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.12124172499170527,40.5793569997635,31.871691986452788,74.35031799832359,334.0623179683462,1.0,low,2.0
chat_0053,baseline_full_fp16_tp1,chat,chat,256,256,22.436762116913204,1782762294.0296254,0.10006602795328945,10.42276215396123,256,24.7997225603697,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.10003671696176752,40.47021268246075,32.04766404815018,74.33468697126955,573.4376200125553,1.0,low,2.0
chat_0066,baseline_full_fp16_tp1,chat,chat,512,64,30.080800619454998,1782762301.673071,0.2131268170196563,2.9379833770217374,64,23.48747487829272,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.21309889701660722,43.209272682563295,31.950323027558625,119.51810499886051,334.0143180103041,1.0,low,2.0
chat_0069,baseline_full_fp16_tp1,chat,chat,1024,64,30.442423435191106,1782762302.0354476,0.39979648601729423,2.662953467981424,64,28.279081172909272,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.39976794499671087,35.884454650508744,31.9341630092822,56.58585001947358,208.84855702752247,1.0,low,2.0
chat_0056,baseline_full_fp16_tp1,chat,chat,512,256,23.522417040943836,1782762295.115378,0.16633477102732286,10.246657665004022,256,25.396011883009006,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.16630653000902385,39.52014342352164,31.974832993000746,68.4355380362831,573.4332900028676,1.0,low,2.0
chat_0059,baseline_full_fp16_tp1,chat,chat,1024,256,24.503254303051172,1782762296.0962343,0.30958442197879776,9.936153465998359,256,26.593067460419682,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.3095548219862394,37.73998361190452,31.921442016027868,68.40681895846501,334.06641898909584,1.0,low,2.0
chat_0064,baseline_full_fp16_tp1,chat,chat,256,128,29.2026815745775,1782762300.7954824,0.10551537101855502,5.299111261963844,128,24.645737305661385,ok,,0.06131336004180454,0,0,0,0,0.0,0.0,0.10548552096588537,40.873616220205875,31.78032103460282,75.25989803252742,334.1132789500989,1.0,low,2.0
chat_0067,baseline_full_fp16_tp1,chat,chat,512,128,30.09711399686507,1782762301.6900609,0.3032659590244293,5.154891821031924,128,26.382908253984045,ok,,0.051036404807524804,0,0,0,0,0.0,0.0,0.30323753802804276,38.15500955115711,31.726210960187018,63.89455602038652,334.0261279954575,1.0,low,2.0
chat_0072,baseline_full_fp16_tp1,chat,chat,128,64,33.0376891180081,1782762304.6305802,0.09420664003118873,2.219952769984957,64,30.107075863001526,ok,,0.051036404807524804,0,0,0,0,0.0,0.0,0.09417824901174754,33.707041189902355,31.364385969936848,62.349108047783375,79.69894999405369,1.0,low,2.0
chat_0070,baseline_full_fp16_tp1,chat,chat,1024,128,30.56090704212543,1782762302.1542752,0.3119093800196424,4.776342233992182,128,28.671055022387247,ok,,0.051036404807524804,0,0,0,0,0.0,0.0,0.3118808590224944,35.13313326746314,31.71973000280559,62.34293698798865,208.85852799983695,1.0,low,2.0
chat_0075,baseline_full_fp16_tp1,chat,chat,256,64,34.01114976809932,1782762305.6036172,0.10757630498846993,2.6845779849682003,64,24.835063359564202,ok,,0.051036404807524804,0,0,0,0,0.0,0.0,0.1075466150068678,40.85042809564916,31.235104019287974,110.81533401738852,209.18017195072025,1.0,low,2.0
chat_0062,baseline_full_fp16_tp1,chat,chat,128,256,27.700418812586054,1782762299.2927215,0.11904031899757683,10.270310072985012,256,25.2185200673485,ok,,0.051036404807524804,0,0,0,0,0.0,0.0,0.11901127803139389,39.79668234516045,31.772251008078456,75.76716400217265,334.0787490014918,1.0,low,2.0
chat_0073,baseline_full_fp16_tp1,chat,chat,128,128,33.226622270129035,1782762304.8196938,0.11730099900159985,5.338402533030603,128,24.515899406619155,ok,,0.051036404807524804,0,0,0,0,0.0,0.0,0.11727243900531903,41.083717267725646,31.651819997932762,79.81847203336656,209.21631198143587,1.0,low,2.0
chat_0078,baseline_full_fp16_tp1,chat,chat,512,64,35.701939575653455,1782762307.294782,0.14814110903535038,3.0574235300300643,64,21.998551786566576,ok,,0.051036404807524804,0,0,0,0,0.0,0.0,0.14811189903412014,46.12689066608067,31.963202985934913,112.6334149739705,209.24310298869386,1.0,low,2.0
chat_0081,baseline_full_fp16_tp1,chat,chat,1024,64,36.407993144217244,1782762308.000232,0.25034967297688127,2.769211696984712,64,25.408299220045343,ok,,0.051036404807524804,0,0,0,0,0.0,0.0,0.25031976198079064,39.93195979412468,32.06490498268977,63.833024993073195,208.27217097394168,1.0,low,2.0
chat_0065,baseline_full_fp16_tp1,chat,chat,256,256,29.95073599069967,1782762301.543253,0.1099839840317145,10.403782684996258,256,24.86934196372156,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.10994905303232372,40.35228730964602,31.816561007872224,79.69843002501875,334.0700489934534,1.0,low,2.0
chat_0068,baseline_full_fp16_tp1,chat,chat,512,256,30.286613018644402,1782762301.879667,0.14452456700382754,10.130150181008503,256,25.63685139977251,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.1444961160304956,39.1484371060049,31.817822018638253,75.22098801564425,334.1239389847033,1.0,low,2.0
chat_0084,baseline_full_fp16_tp1,chat,chat,128,64,38.242670215667225,1782762309.8351367,0.09734218602534384,2.1752061740262434,64,30.80086106192832,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.09729592502117157,32.93207811102981,31.890711979940534,33.23386801639572,63.72783402912319,1.0,low,2.0
chat_0076,baseline_full_fp16_tp1,chat,chat,256,128,35.241047599676385,1782762306.834829,0.12070016900543123,5.20539421599824,128,25.173589367820824,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.12066990899620578,40.01899582689526,31.872222025413066,75.75401500798762,209.276522975415,1.0,low,2.0
chat_0079,baseline_full_fp16_tp1,chat,chat,512,128,35.8435373235523,1782762307.4360175,0.14632297796197236,4.967419838998467,128,26.549974764971036,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.14629294798942283,37.94450831496868,31.84635197976604,63.51361097767949,209.34532402316108,1.0,low,2.0
chat_0082,baseline_full_fp16_tp1,chat,chat,1024,128,36.847232965276405,1782762308.4397175,0.2553465709788725,4.5897639819886535,128,29.53107369744071,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.2553296909900382,34.10980875574521,31.815622001886368,56.25003599561751,191.39943399932235,1.0,low,2.0
chat_0071,baseline_full_fp16_tp1,chat,chat,1024,256,31.992467694752158,1782762303.5852988,0.25094001897377893,9.65039596898714,256,27.23561888703102,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.25091009796597064,36.85268076871723,31.73455101205036,63.840585004072636,209.19980201870203,1.0,low,2.0
chat_0085,baseline_full_fp16_tp1,chat,chat,128,128,38.36646567399244,1782762309.9597392,0.09491488803178072,4.475276729033794,128,29.22133025675336,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.09488569805398583,34.469761409499775,31.58787899883464,37.1150629944168,280.23408201988786,1.0,low,2.0
chat_0074,baseline_full_fp16_tp1,chat,chat,128,256,33.75936385242553,1782762305.352038,0.1113864200306125,10.362059068051167,256,24.97397085931084,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.1113577299984172,40.14440339615605,31.548457976896316,68.18104500416666,584.9833809770644,1.0,low,2.0
chat_0087,baseline_full_fp16_tp1,chat,chat,256,64,41.72596819393063,1782762313.3198073,0.13586333603598177,3.090230883040931,64,21.662842886587118,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.13583428598940372,46.84317712616619,31.580788956489414,106.88611801015213,585.1113319513388,1.0,low,2.0
chat_0090,baseline_full_fp16_tp1,chat,chat,512,64,41.85582453852402,1782762313.4487438,0.1955377830308862,2.9619243050110526,64,23.134872690960446,ok,,0.07507402891482318,0,0,0,0,0.0,0.0,0.19550820300355554,43.851917285272584,31.44077700562775,67.51106801675633,585.1945129688829,1.0,low,2.0
chat_0077,baseline_full_fp16_tp1,chat,chat,256,256,35.548078698513194,1782762307.1406915,0.11206866800785065,10.220701457001269,256,25.32488867126922,ok,,0.07786099982581429,0,0,0,0,0.0,0.0,0.11203802801901475,39.630947635262544,31.75502101657912,64.14294900605455,584.9564109812491,1.0,low,2.0
chat_0093,baseline_full_fp16_tp1,chat,chat,1024,64,43.40903975676337,1782762315.001993,0.2818735809996724,2.642986243008636,64,27.10586454843087,ok,,0.07786099982581429,0,0,0,0,0.0,0.0,0.28184280096320435,37.43823717481324,31.741290003992617,32.93225500965491,385.93318697530776,1.0,low,2.0
chat_0080,baseline_full_fp16_tp1,chat,chat,512,256,36.25558471960765,1782762307.8485951,0.1504140060278587,9.952052792999893,256,26.118081431470976,ok,,0.07786099982581429,0,0,0,0,0.0,0.0,0.15038303600158542,38.429578717606255,31.739361002109945,62.8812939976342,584.9952009739354,1.0,low,2.0
