strategy_name,timestamp,gpu_index,util_compute_pct,util_memory_pct,mem_used_mib,mem_total_mib,power_w,temperature_c
baseline_full_fp16_tp1,1782479646.0082324,1,0.0,0.0,274.375,32768.0,21.963,24.0
baseline_full_fp16_tp1,1782479647.0109715,1,0.0,0.0,274.375,32768.0,21.948,24.0
baseline_full_fp16_tp1,1782479648.0134697,1,0.0,0.0,274.375,32768.0,21.919,24.0
baseline_full_fp16_tp1,1782479649.0154114,1,0.0,0.0,274.375,32768.0,22.423,24.0
baseline_full_fp16_tp1,1782479650.028151,1,0.0,0.0,274.375,32768.0,21.919,24.0
baseline_full_fp16_tp1,1782479651.0298758,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479652.0322104,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479653.0346606,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479654.0363107,1,0.0,0.0,274.375,32768.0,22.393,25.0
baseline_full_fp16_tp1,1782479655.0379937,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479656.0399122,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479657.0435436,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479658.0460598,1,0.0,0.0,274.375,32768.0,22.438,25.0
baseline_full_fp16_tp1,1782479659.0481021,1,0.0,0.0,274.375,32768.0,22.423,25.0
baseline_full_fp16_tp1,1782479660.051596,1,0.0,0.0,274.375,32768.0,22.423,25.0
baseline_full_fp16_tp1,1782479661.0536447,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479662.05557,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479663.0582838,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479664.0606954,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479665.0622423,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479714.9137306,1,0.0,0.0,274.375,32768.0,22.438,24.0
baseline_full_fp16_tp1,1782479715.9157186,1,0.0,0.0,274.375,32768.0,22.438,24.0
baseline_full_fp16_tp1,1782479716.91827,1,0.0,0.0,274.375,32768.0,22.408,24.0
baseline_full_fp16_tp1,1782479717.9248252,1,0.0,0.0,274.375,32768.0,22.408,24.0
baseline_full_fp16_tp1,1782479718.9267666,1,0.0,0.0,274.375,32768.0,22.408,24.0
baseline_full_fp16_tp1,1782479719.928743,1,0.0,0.0,274.375,32768.0,22.423,24.0
baseline_full_fp16_tp1,1782479720.9305813,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479721.9330416,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479722.9346032,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479723.9362812,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479724.9379175,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479725.9404268,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479726.942128,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782479727.9438794,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479728.9459207,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479729.9481344,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479780.5000951,1,0.0,0.0,274.375,32768.0,21.963,24.0
baseline_full_fp16_tp1,1782479781.5020685,1,0.0,0.0,274.375,32768.0,21.934,24.0
baseline_full_fp16_tp1,1782479782.504623,1,0.0,0.0,274.375,32768.0,22.423,24.0
baseline_full_fp16_tp1,1782479783.507029,1,0.0,0.0,274.375,32768.0,22.423,24.0
baseline_full_fp16_tp1,1782479784.5088997,1,0.0,0.0,274.375,32768.0,22.408,24.0
baseline_full_fp16_tp1,1782479785.5120726,1,0.0,0.0,274.375,32768.0,22.423,25.0
baseline_full_fp16_tp1,1782479786.5176659,1,0.0,0.0,274.375,32768.0,22.423,25.0
baseline_full_fp16_tp1,1782479787.5196893,1,0.0,0.0,274.375,32768.0,22.423,25.0
baseline_full_fp16_tp1,1782479788.5213835,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479789.5246954,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479790.5298967,1,0.0,0.0,274.375,32768.0,22.393,26.0
baseline_full_fp16_tp1,1782479791.5332658,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479792.5367064,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479793.5391936,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479794.5411556,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479795.543015,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479796.5452137,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479797.5470417,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479798.5493047,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479799.550941,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479800.5544412,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479801.5570505,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479802.5598989,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479803.5628316,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479804.564791,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479805.5679452,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479806.5710652,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479807.5735486,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479808.5759697,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479809.5784807,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479810.5805914,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479811.5822995,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479812.5848238,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479813.5865643,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479814.5886996,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479815.5902646,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479816.593756,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479817.5963025,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479818.5982628,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479819.6007686,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479820.6031156,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479821.606498,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479822.608379,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479823.6104918,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479824.6124046,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782479825.6141293,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479826.6158128,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479827.6182032,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479828.6198912,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479829.6214197,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479830.6236594,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479831.6262157,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479832.6288085,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479833.6312048,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479834.633683,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479835.6361136,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479836.6386535,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479837.641186,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782479838.6429226,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479839.6446404,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479840.6466644,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479841.6500542,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479842.653025,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479843.654805,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782479844.6573734,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479894.4605854,1,0.0,0.0,274.375,32768.0,22.438,25.0
baseline_full_fp16_tp1,1782479895.4635587,1,0.0,0.0,274.375,32768.0,22.423,25.0
baseline_full_fp16_tp1,1782479896.4667518,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479897.474943,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479898.4771564,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479899.4792187,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782479900.4843156,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782479901.4869733,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479902.4907935,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479903.4957626,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479904.4979374,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479905.5016918,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479906.5056973,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479907.5076659,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479908.509688,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479909.5125425,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479910.514179,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479911.5176883,1,0.0,0.0,274.375,32768.0,22.393,27.0
baseline_full_fp16_tp1,1782479912.5201516,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479913.521641,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479914.523418,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479915.525301,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479916.528891,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479917.5311573,1,0.0,0.0,274.375,32768.0,22.393,28.0
baseline_full_fp16_tp1,1782479918.5327787,1,0.0,0.0,274.375,32768.0,22.408,28.0
baseline_full_fp16_tp1,1782479919.5343351,1,0.0,0.0,274.375,32768.0,22.408,28.0
baseline_full_fp16_tp1,1782479920.5365481,1,0.0,0.0,274.375,32768.0,22.423,28.0
baseline_full_fp16_tp1,1782479921.5387416,1,0.0,0.0,274.375,32768.0,22.423,28.0
baseline_full_fp16_tp1,1782479922.5411868,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479923.5428414,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479924.5451221,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479925.5471125,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479926.549705,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479927.5521278,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479928.5545135,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479929.556706,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479930.558545,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479931.560673,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782479932.5631015,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479933.5647483,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479934.566659,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479935.5694087,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479936.571358,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479937.573593,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782479938.5756829,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479939.5791326,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479940.5809975,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479941.5826962,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479942.58523,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479943.5869093,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479944.5890944,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782479945.5927489,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479946.5949478,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479947.5968459,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479948.599057,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479949.601517,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782479950.603573,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479951.6057122,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479952.6086857,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782479953.6113675,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480003.471022,1,0.0,0.0,274.375,32768.0,22.438,25.0
baseline_full_fp16_tp1,1782480004.4732542,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782480005.4753294,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782480006.4803004,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782480007.4828095,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782480008.4874341,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480009.4898424,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480010.4920335,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480011.4938812,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480012.4955137,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782480013.4980903,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480014.4998677,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480015.501513,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782480016.5034344,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480017.505356,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480018.5072367,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480019.5089488,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480020.5105336,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480021.5120566,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480022.5142047,1,0.0,0.0,274.375,32768.0,22.438,27.0
baseline_full_fp16_tp1,1782480023.5161047,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782480024.518118,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480025.5199206,1,0.0,0.0,274.375,32768.0,22.393,26.0
baseline_full_fp16_tp1,1782480026.5216627,1,0.0,0.0,274.375,32768.0,22.393,26.0
baseline_full_fp16_tp1,1782480027.5241497,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480028.5262213,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480029.528437,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480030.53069,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480031.533134,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480032.5356934,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480033.5380852,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480034.541043,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480035.54311,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480036.5446162,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480037.5470974,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480038.5489154,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480039.5504627,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480040.5525029,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480041.5549307,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480042.5573485,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480043.5589051,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480044.5618758,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480045.5642922,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480046.5664358,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480047.5682552,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480048.5706332,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480049.5729585,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480050.575554,1,0.0,0.0,274.375,32768.0,22.438,26.0
baseline_full_fp16_tp1,1782480051.5775084,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480052.5794854,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480053.581654,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480054.583571,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480055.5853975,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480056.588323,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480057.59104,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480058.5928912,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480059.5955014,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480060.5970678,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480110.859494,1,0.0,0.0,274.375,32768.0,22.438,25.0
baseline_full_fp16_tp1,1782480111.862061,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782480112.864174,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782480113.8683264,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782480114.870962,1,0.0,0.0,274.375,32768.0,22.408,25.0
baseline_full_fp16_tp1,1782480115.8729167,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480116.8758605,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480117.878264,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480118.881548,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480119.8841977,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480120.8877783,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480121.889914,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480122.892649,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480123.8963573,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480124.9069867,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480125.9127676,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480126.9152396,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480127.9192562,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480128.9215968,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480129.924807,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480130.9272888,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480131.9294388,1,0.0,0.0,274.375,32768.0,22.438,27.0
baseline_full_fp16_tp1,1782480132.9313128,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480133.9337845,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480134.9363244,1,0.0,0.0,274.375,32768.0,22.438,27.0
baseline_full_fp16_tp1,1782480135.9379568,1,0.0,0.0,274.375,32768.0,22.423,27.0
baseline_full_fp16_tp1,1782480136.9397576,1,0.0,0.0,274.375,32768.0,22.408,27.0
baseline_full_fp16_tp1,1782480137.942014,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480138.9475534,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480139.949892,1,0.0,0.0,274.375,32768.0,22.408,26.0
baseline_full_fp16_tp1,1782480140.9525578,1,0.0,0.0,274.375,32768.0,22.423,26.0
baseline_full_fp16_tp1,1782480141.9550993,1,0.0,0.0,274.375,32768.0,22.408,27.0
