strategy_name,timestamp,gpu_index,util_compute_pct,util_memory_pct,mem_used_mib,mem_total_mib,power_w,temperature_c
baseline_full_fp16_tp1,1782771598.9528852,1,92.0,50.0,30304.375,32768.0,264.052,34.0
baseline_full_fp16_tp1,1782771599.9557836,1,96.0,50.0,30304.375,32768.0,260.592,34.0
baseline_full_fp16_tp1,1782771600.9631045,1,89.0,61.0,30304.375,32768.0,240.328,34.0
baseline_full_fp16_tp1,1782771601.9666655,1,87.0,61.0,30304.375,32768.0,270.899,33.0
baseline_full_fp16_tp1,1782771602.9692183,1,91.0,51.0,30304.375,32768.0,202.722,32.0
baseline_full_fp16_tp1,1782771603.9743576,1,98.0,30.0,30304.375,32768.0,278.672,34.0
baseline_full_fp16_tp1,1782771604.9762297,1,86.0,59.0,30304.375,32768.0,271.182,33.0
baseline_full_fp16_tp1,1782771605.9795256,1,98.0,30.0,30304.375,32768.0,220.754,33.0
baseline_full_fp16_tp1,1782771606.981244,1,91.0,56.0,30304.375,32768.0,278.482,33.0
baseline_full_fp16_tp1,1782771607.9841034,1,97.0,31.0,30304.375,32768.0,273.803,33.0
baseline_full_fp16_tp1,1782771608.9866483,1,87.0,54.0,30304.375,32768.0,273.522,33.0
baseline_full_fp16_tp1,1782771609.989217,1,88.0,54.0,30304.375,32768.0,247.512,33.0
baseline_full_fp16_tp1,1782771610.991083,1,95.0,35.0,30304.375,32768.0,277.926,33.0
baseline_full_fp16_tp1,1782771611.9927382,1,87.0,54.0,30304.375,32768.0,268.556,32.0
baseline_full_fp16_tp1,1782771612.9957361,1,87.0,60.0,30304.375,32768.0,170.279,33.0
baseline_full_fp16_tp1,1782771613.997337,1,86.0,59.0,30304.375,32768.0,215.737,32.0
baseline_full_fp16_tp1,1782771614.9999352,1,85.0,58.0,30304.375,32768.0,260.124,33.0
baseline_full_fp16_tp1,1782771616.0017462,1,89.0,44.0,30304.375,32768.0,202.722,32.0
baseline_full_fp16_tp1,1782771617.003754,1,86.0,56.0,30304.375,32768.0,286.827,34.0
baseline_full_fp16_tp1,1782771618.0053978,1,84.0,59.0,30304.375,32768.0,186.866,33.0
baseline_full_fp16_tp1,1782771619.0071187,1,89.0,62.0,30304.375,32768.0,258.25,34.0
baseline_full_fp16_tp1,1782771620.009594,1,92.0,63.0,30304.375,32768.0,282.966,34.0
baseline_full_fp16_tp1,1782771621.0125043,1,87.0,66.0,30304.375,32768.0,217.294,33.0
baseline_full_fp16_tp1,1782771622.014516,1,90.0,60.0,30304.375,32768.0,288.306,33.0
baseline_full_fp16_tp1,1782771623.0167365,1,91.0,62.0,30304.375,32768.0,218.556,32.0
baseline_full_fp16_tp1,1782771624.019039,1,94.0,37.0,30304.375,32768.0,275.583,33.0
baseline_full_fp16_tp1,1782771625.0212245,1,76.0,53.0,30304.375,32768.0,182.633,30.0
baseline_full_fp16_tp1,1782771626.0231936,1,86.0,67.0,30304.375,32768.0,288.504,32.0
baseline_full_fp16_tp1,1782771627.0259109,1,98.0,30.0,30304.375,32768.0,278.291,33.0
baseline_full_fp16_tp1,1782771628.0284023,1,89.0,62.0,30304.375,32768.0,262.934,32.0
baseline_full_fp16_tp1,1782771629.0309117,1,96.0,42.0,30304.375,32768.0,240.776,33.0
baseline_full_fp16_tp1,1782771630.0334222,1,97.0,35.0,30304.375,32768.0,183.228,33.0
baseline_full_fp16_tp1,1782771631.0354266,1,89.0,62.0,30304.375,32768.0,192.511,33.0
baseline_full_fp16_tp1,1782771632.037904,1,86.0,61.0,30304.375,32768.0,233.429,33.0
baseline_full_fp16_tp1,1782771633.040421,1,89.0,57.0,30304.375,32768.0,275.772,33.0
baseline_full_fp16_tp1,1782771634.0448885,1,87.0,65.0,30304.375,32768.0,212.449,32.0
baseline_full_fp16_tp1,1782771635.0470362,1,98.0,28.0,30304.375,32768.0,288.701,33.0
baseline_full_fp16_tp1,1782771636.0493324,1,88.0,61.0,30304.375,32768.0,168.865,32.0
baseline_full_fp16_tp1,1782771637.0510712,1,87.0,68.0,30304.375,32768.0,216.354,33.0
baseline_full_fp16_tp1,1782771638.052678,1,93.0,54.0,30304.375,32768.0,219.346,33.0
baseline_full_fp16_tp1,1782771639.055746,1,97.0,28.0,30304.375,32768.0,275.675,34.0
baseline_full_fp16_tp1,1782771640.0581257,1,90.0,62.0,30304.375,32768.0,284.564,34.0
baseline_full_fp16_tp1,1782771641.0605888,1,98.0,32.0,30304.375,32768.0,224.193,34.0
baseline_full_fp16_tp1,1782771642.0665338,1,90.0,56.0,30304.375,32768.0,269.777,34.0
baseline_full_fp16_tp1,1782771643.0689564,1,94.0,36.0,30304.375,32768.0,272.586,34.0
baseline_full_fp16_tp1,1782771644.070651,1,84.0,59.0,30304.375,32768.0,235.146,33.0
baseline_full_fp16_tp1,1782771645.0736306,1,91.0,48.0,30304.375,32768.0,294.856,33.0
baseline_full_fp16_tp1,1782771646.075198,1,86.0,60.0,30304.375,32768.0,269.025,33.0
baseline_full_fp16_tp1,1782771647.0769987,1,91.0,63.0,30304.375,32768.0,204.271,34.0
baseline_full_fp16_tp1,1782771648.078597,1,86.0,60.0,30304.375,32768.0,241.714,34.0
baseline_full_fp16_tp1,1782771649.0801067,1,86.0,59.0,30304.375,32768.0,230.612,34.0
baseline_full_fp16_tp1,1782771650.0823238,1,94.0,47.0,30304.375,32768.0,276.989,34.0
baseline_full_fp16_tp1,1782771651.0842187,1,96.0,39.0,30304.375,32768.0,196.274,34.0
baseline_full_fp16_tp1,1782771652.086113,1,93.0,46.0,30304.375,32768.0,245.332,34.0
baseline_full_fp16_tp1,1782771653.0882049,1,89.0,61.0,30304.375,32768.0,224.04,33.0
baseline_full_fp16_tp1,1782771654.0914989,1,88.0,69.0,30304.375,32768.0,275.675,33.0
baseline_full_fp16_tp1,1782771655.093258,1,93.0,55.0,30304.375,32768.0,240.143,34.0
baseline_full_fp16_tp1,1782771656.0955896,1,90.0,61.0,30304.375,32768.0,229.048,35.0
baseline_full_fp16_tp1,1782771657.0976994,1,97.0,32.0,30304.375,32768.0,281.589,35.0
baseline_full_fp16_tp1,1782771658.1052253,1,89.0,62.0,30304.375,32768.0,263.871,34.0
baseline_full_fp16_tp1,1782771659.1068091,1,89.0,62.0,30304.375,32768.0,226.387,34.0
baseline_full_fp16_tp1,1782771660.1084013,1,93.0,61.0,30304.375,32768.0,233.111,34.0
baseline_full_fp16_tp1,1782771661.1102169,1,86.0,67.0,30304.375,32768.0,215.737,32.0
baseline_full_fp16_tp1,1782771662.1134758,1,86.0,67.0,30304.375,32768.0,205.403,32.0
baseline_full_fp16_tp1,1782771663.115297,1,98.0,29.0,30304.375,32768.0,210.1,33.0
baseline_full_fp16_tp1,1782771664.119217,1,94.0,43.0,30304.375,32768.0,221.525,33.0
baseline_full_fp16_tp1,1782771665.1213934,1,95.0,38.0,30304.375,32768.0,284.679,34.0
baseline_full_fp16_tp1,1782771666.1303852,1,88.0,59.0,30304.375,32768.0,251.222,33.0
baseline_full_fp16_tp1,1782771667.132804,1,86.0,59.0,30304.375,32768.0,285.967,34.0
baseline_full_fp16_tp1,1782771668.138952,1,98.0,29.0,30304.375,32768.0,251.691,34.0
baseline_full_fp16_tp1,1782771669.140859,1,87.0,60.0,30304.375,32768.0,264.232,33.0
baseline_full_fp16_tp1,1782771670.1455498,1,96.0,44.0,30304.375,32768.0,271.65,34.0
baseline_full_fp16_tp1,1782771671.1474292,1,90.0,57.0,30304.375,32768.0,264.34,33.0
baseline_full_fp16_tp1,1782771672.1496968,1,89.0,50.0,30304.375,32768.0,270.245,33.0
baseline_full_fp16_tp1,1782771673.2765684,1,90.0,59.0,30304.375,32768.0,271.367,33.0
baseline_full_fp16_tp1,1782771674.278731,1,95.0,39.0,30304.375,32768.0,289.512,34.0
baseline_full_fp16_tp1,1782771675.2892814,1,99.0,30.0,30304.375,32768.0,219.175,33.0
baseline_full_fp16_tp1,1782771676.2917032,1,89.0,43.0,30304.375,32768.0,288.035,33.0
baseline_full_fp16_tp1,1782771677.2934697,1,94.0,34.0,30304.375,32768.0,263.871,33.0
baseline_full_fp16_tp1,1782771678.2975442,1,88.0,45.0,30304.375,32768.0,283.628,34.0
baseline_full_fp16_tp1,1782771679.300048,1,91.0,48.0,30304.375,32768.0,282.224,34.0
baseline_full_fp16_tp1,1782771680.3023186,1,82.0,57.0,30304.375,32768.0,221.374,34.0
baseline_full_fp16_tp1,1782771681.303897,1,84.0,58.0,30304.375,32768.0,244.362,34.0
baseline_full_fp16_tp1,1782771682.3061955,1,87.0,59.0,30304.375,32768.0,244.664,34.0
baseline_full_fp16_tp1,1782771683.3078647,1,87.0,56.0,30304.375,32768.0,229.048,34.0
baseline_full_fp16_tp1,1782771684.3112397,1,88.0,59.0,30304.375,32768.0,257.02,33.0
baseline_full_fp16_tp1,1782771685.3138247,1,93.0,54.0,30304.375,32768.0,245.029,33.0
baseline_full_fp16_tp1,1782771686.3163342,1,93.0,50.0,30304.375,32768.0,296.26,34.0
baseline_full_fp16_tp1,1782771687.3231122,1,83.0,56.0,30304.375,32768.0,247.006,34.0
baseline_full_fp16_tp1,1782771688.325327,1,91.0,46.0,30304.375,32768.0,185.581,34.0
baseline_full_fp16_tp1,1782771689.329821,1,91.0,41.0,30304.375,32768.0,285.226,35.0
baseline_full_fp16_tp1,1782771690.3367436,1,88.0,55.0,30304.375,32768.0,216.677,34.0
baseline_full_fp16_tp1,1782771691.3388462,1,83.0,58.0,30304.375,32768.0,170.75,34.0
baseline_full_fp16_tp1,1782771692.3405786,1,87.0,56.0,30304.375,32768.0,269.962,34.0
baseline_full_fp16_tp1,1782771693.3426955,1,89.0,48.0,30304.375,32768.0,288.035,34.0
baseline_full_fp16_tp1,1782771694.3572114,1,82.0,57.0,30304.375,32768.0,225.286,34.0
baseline_full_fp16_tp1,1782771695.3587663,1,81.0,56.0,30304.375,32768.0,226.387,34.0
baseline_full_fp16_tp1,1782771696.3604681,1,85.0,59.0,30304.375,32768.0,189.689,33.0
baseline_full_fp16_tp1,1782771697.362625,1,89.0,63.0,30304.375,32768.0,218.705,33.0
baseline_full_fp16_tp1,1782771698.365162,1,88.0,69.0,30304.375,32768.0,221.844,31.0
baseline_full_fp16_tp1,1782771699.3679643,1,90.0,71.0,30304.375,32768.0,175.464,31.0
baseline_full_fp16_tp1,1782771700.3697333,1,89.0,70.0,30304.375,32768.0,211.327,31.0
baseline_full_fp16_tp1,1782771701.3727856,1,90.0,74.0,30304.375,32768.0,177.108,30.0
baseline_full_fp16_tp1,1782771702.3752193,1,92.0,76.0,30304.375,32768.0,166.282,30.0
baseline_full_fp16_tp1,1782771703.3773649,1,94.0,78.0,30304.375,32768.0,149.27,30.0
baseline_full_fp16_tp1,1782771749.876416,1,0.0,0.0,29172.375,32768.0,55.13,27.0
baseline_full_fp16_tp1,1782771750.878199,1,94.0,60.0,30076.375,32768.0,281.481,33.0
baseline_full_fp16_tp1,1782771751.932845,1,97.0,35.0,30196.375,32768.0,214.944,34.0
baseline_full_fp16_tp1,1782771752.9428136,1,88.0,59.0,30352.375,32768.0,212.738,34.0
baseline_full_fp16_tp1,1782771753.9457989,1,97.0,29.0,30352.375,32768.0,281.757,35.0
baseline_full_fp16_tp1,1782771754.9487486,1,99.0,26.0,30352.375,32768.0,283.16,35.0
baseline_full_fp16_tp1,1782771755.9545255,1,99.0,32.0,30520.375,32768.0,278.204,36.0
baseline_full_fp16_tp1,1782771756.968586,1,89.0,55.0,30520.375,32768.0,278.204,35.0
baseline_full_fp16_tp1,1782771757.9710705,1,83.0,57.0,30520.375,32768.0,215.414,36.0
baseline_full_fp16_tp1,1782771758.9730124,1,84.0,58.0,30520.375,32768.0,252.035,34.0
baseline_full_fp16_tp1,1782771759.9750674,1,92.0,47.0,30764.375,32768.0,224.663,35.0
baseline_full_fp16_tp1,1782771760.9807231,1,92.0,48.0,30764.375,32768.0,289.71,35.0
baseline_full_fp16_tp1,1782771761.9826381,1,100.0,33.0,30764.375,32768.0,288.306,35.0
baseline_full_fp16_tp1,1782771762.9853396,1,83.0,57.0,30764.375,32768.0,175.111,34.0
baseline_full_fp16_tp1,1782771763.9872432,1,86.0,58.0,30764.375,32768.0,247.982,34.0
baseline_full_fp16_tp1,1782771764.9898705,1,100.0,31.0,30764.375,32768.0,283.628,35.0
baseline_full_fp16_tp1,1782771765.9919055,1,82.0,56.0,30764.375,32768.0,156.974,34.0
baseline_full_fp16_tp1,1782771766.9942281,1,91.0,41.0,30764.375,32768.0,260.124,34.0
baseline_full_fp16_tp1,1782771767.9959035,1,100.0,34.0,30764.375,32768.0,240.307,34.0
baseline_full_fp16_tp1,1782771768.997623,1,83.0,57.0,30764.375,32768.0,221.374,33.0
baseline_full_fp16_tp1,1782771769.999791,1,93.0,36.0,30764.375,32768.0,246.874,33.0
baseline_full_fp16_tp1,1782771771.0019588,1,100.0,31.0,30764.375,32768.0,279.8,34.0
baseline_full_fp16_tp1,1782771772.004271,1,86.0,52.0,30764.375,32768.0,261.997,33.0
baseline_full_fp16_tp1,1782771773.0063076,1,93.0,29.0,30764.375,32768.0,273.336,34.0
baseline_full_fp16_tp1,1782771774.0122285,1,86.0,59.0,30764.375,32768.0,273.991,33.0
baseline_full_fp16_tp1,1782771775.01427,1,82.0,54.0,30764.375,32768.0,280.268,33.0
baseline_full_fp16_tp1,1782771776.0252485,1,82.0,55.0,30764.375,32768.0,294.187,33.0
baseline_full_fp16_tp1,1782771777.0287206,1,100.0,30.0,30764.375,32768.0,223.558,33.0
baseline_full_fp16_tp1,1782771778.0333164,1,82.0,57.0,30764.375,32768.0,243.591,34.0
baseline_full_fp16_tp1,1782771779.0354235,1,85.0,35.0,30764.375,32768.0,283.354,34.0
baseline_full_fp16_tp1,1782771780.0410757,1,98.0,33.0,30764.375,32768.0,209.446,33.0
baseline_full_fp16_tp1,1782771781.052713,1,83.0,56.0,30764.375,32768.0,276.52,34.0
baseline_full_fp16_tp1,1782771782.0544424,1,93.0,34.0,30764.375,32768.0,207.423,35.0
baseline_full_fp16_tp1,1782771783.0608647,1,94.0,30.0,30764.375,32768.0,288.972,35.0
baseline_full_fp16_tp1,1782771784.0631301,1,86.0,52.0,30764.375,32768.0,287.839,35.0
baseline_full_fp16_tp1,1782771785.0746872,1,86.0,59.0,30764.375,32768.0,242.79,34.0
baseline_full_fp16_tp1,1782771786.0769134,1,89.0,62.0,30764.375,32768.0,269.677,34.0
baseline_full_fp16_tp1,1782771787.084161,1,89.0,61.0,30764.375,32768.0,273.709,34.0
baseline_full_fp16_tp1,1782771788.0866947,1,82.0,57.0,30764.375,32768.0,232.332,34.0
baseline_full_fp16_tp1,1782771789.0885403,1,100.0,32.0,30764.375,32768.0,281.757,35.0
baseline_full_fp16_tp1,1782771790.0935402,1,82.0,57.0,30764.375,32768.0,240.447,34.0
baseline_full_fp16_tp1,1782771791.0957744,1,85.0,52.0,30764.375,32768.0,288.504,35.0
baseline_full_fp16_tp1,1782771792.0993643,1,90.0,53.0,30764.375,32768.0,162.376,34.0
baseline_full_fp16_tp1,1782771793.1009765,1,83.0,56.0,30764.375,32768.0,277.078,34.0
baseline_full_fp16_tp1,1782771794.1031625,1,94.0,40.0,30764.375,32768.0,269.309,34.0
baseline_full_fp16_tp1,1782771795.1050477,1,100.0,34.0,30764.375,32768.0,279.053,35.0
baseline_full_fp16_tp1,1782771796.1107376,1,83.0,57.0,30764.375,32768.0,290.178,35.0
baseline_full_fp16_tp1,1782771797.1129093,1,92.0,42.0,30764.375,32768.0,292.717,35.0
baseline_full_fp16_tp1,1782771798.124039,1,83.0,57.0,30764.375,32768.0,278.204,34.0
baseline_full_fp16_tp1,1782771799.1256685,1,82.0,56.0,30764.375,32768.0,234.677,34.0
baseline_full_fp16_tp1,1782771800.1276832,1,82.0,57.0,30764.375,32768.0,183.228,34.0
baseline_full_fp16_tp1,1782771801.1294353,1,93.0,32.0,30764.375,32768.0,274.178,34.0
baseline_full_fp16_tp1,1782771802.1309087,1,82.0,56.0,30764.375,32768.0,231.551,33.0
baseline_full_fp16_tp1,1782771803.1334846,1,91.0,39.0,30764.375,32768.0,282.692,34.0
baseline_full_fp16_tp1,1782771804.1403925,1,100.0,34.0,30764.375,32768.0,291.581,34.0
baseline_full_fp16_tp1,1782771805.142433,1,84.0,58.0,30764.375,32768.0,275.115,33.0
baseline_full_fp16_tp1,1782771806.1440122,1,91.0,58.0,30764.375,32768.0,259.364,33.0
baseline_full_fp16_tp1,1782771807.1460314,1,100.0,32.0,30764.375,32768.0,224.826,34.0
baseline_full_fp16_tp1,1782771808.1500616,1,85.0,58.0,30764.375,32768.0,230.455,33.0
baseline_full_fp16_tp1,1782771809.152156,1,85.0,52.0,30764.375,32768.0,289.44,34.0
baseline_full_fp16_tp1,1782771810.1557388,1,100.0,30.0,30764.375,32768.0,288.035,34.0
baseline_full_fp16_tp1,1782771811.1573484,1,82.0,56.0,30764.375,32768.0,274.927,34.0
baseline_full_fp16_tp1,1782771812.1596322,1,86.0,58.0,30764.375,32768.0,284.564,34.0
baseline_full_fp16_tp1,1782771813.1615388,1,100.0,31.0,30764.375,32768.0,289.71,35.0
baseline_full_fp16_tp1,1782771814.1641526,1,89.0,48.0,30764.375,32768.0,281.757,35.0
baseline_full_fp16_tp1,1782771815.1674032,1,90.0,39.0,30764.375,32768.0,296.728,35.0
baseline_full_fp16_tp1,1782771816.1708283,1,91.0,44.0,30764.375,32768.0,280.077,34.0
baseline_full_fp16_tp1,1782771817.174942,1,85.0,59.0,30764.375,32768.0,276.331,34.0
baseline_full_fp16_tp1,1782771818.1779158,1,85.0,58.0,30764.375,32768.0,221.224,35.0
baseline_full_fp16_tp1,1782771819.1904228,1,100.0,33.0,30764.375,32768.0,273.336,36.0
baseline_full_fp16_tp1,1782771820.228825,1,89.0,57.0,30764.375,32768.0,211.509,35.0
baseline_full_fp16_tp1,1782771821.2314448,1,97.0,34.0,30764.375,32768.0,285.226,35.0
baseline_full_fp16_tp1,1782771822.2343273,1,85.0,58.0,30764.375,32768.0,156.244,35.0
baseline_full_fp16_tp1,1782771823.236649,1,81.0,56.0,30764.375,32768.0,225.602,35.0
baseline_full_fp16_tp1,1782771824.2384906,1,97.0,30.0,30764.375,32768.0,279.053,35.0
baseline_full_fp16_tp1,1782771825.2403708,1,99.0,32.0,30764.375,32768.0,286.631,35.0
baseline_full_fp16_tp1,1782771826.2436936,1,98.0,30.0,30764.375,32768.0,242.018,35.0
baseline_full_fp16_tp1,1782771827.2528517,1,88.0,55.0,30764.375,32768.0,280.077,34.0
baseline_full_fp16_tp1,1782771828.2550154,1,89.0,57.0,30764.375,32768.0,244.06,33.0
baseline_full_fp16_tp1,1782771829.261536,1,82.0,57.0,30764.375,32768.0,277.736,34.0
baseline_full_fp16_tp1,1782771830.2630498,1,82.0,57.0,30764.375,32768.0,244.362,33.0
baseline_full_fp16_tp1,1782771831.2647913,1,94.0,31.0,30764.375,32768.0,285.967,34.0
baseline_full_fp16_tp1,1782771832.2699955,1,89.0,55.0,30764.375,32768.0,279.14,34.0
baseline_full_fp16_tp1,1782771833.2721384,1,82.0,55.0,30764.375,32768.0,279.609,34.0
baseline_full_fp16_tp1,1782771834.2745678,1,88.0,56.0,30764.375,32768.0,232.96,33.0
baseline_full_fp16_tp1,1782771835.2761867,1,84.0,58.0,30764.375,32768.0,274.927,33.0
baseline_full_fp16_tp1,1782771836.2782407,1,82.0,56.0,30764.375,32768.0,228.735,34.0
baseline_full_fp16_tp1,1782771837.2805924,1,100.0,35.0,30764.375,32768.0,274.646,35.0
baseline_full_fp16_tp1,1782771838.2915645,1,86.0,60.0,30764.375,32768.0,289.908,34.0
baseline_full_fp16_tp1,1782771839.2935548,1,90.0,40.0,30764.375,32768.0,280.545,35.0
baseline_full_fp16_tp1,1782771840.3015232,1,86.0,41.0,30764.375,32768.0,221.206,34.0
baseline_full_fp16_tp1,1782771841.3038135,1,82.0,57.0,30764.375,32768.0,273.709,35.0
baseline_full_fp16_tp1,1782771842.3062572,1,90.0,53.0,30764.375,32768.0,204.132,35.0
baseline_full_fp16_tp1,1782771843.3106003,1,100.0,32.0,30764.375,32768.0,281.481,36.0
baseline_full_fp16_tp1,1782771844.3129635,1,92.0,46.0,30764.375,32768.0,288.774,35.0
baseline_full_fp16_tp1,1782771845.3154883,1,85.0,54.0,30764.375,32768.0,195.466,35.0
baseline_full_fp16_tp1,1782771846.317466,1,94.0,31.0,30764.375,32768.0,270.245,35.0
baseline_full_fp16_tp1,1782771847.3195221,1,85.0,59.0,30764.375,32768.0,51.811,32.0
baseline_full_fp16_tp1,1782771848.321116,1,99.0,30.0,30764.375,32768.0,245.969,34.0
baseline_full_fp16_tp1,1782771849.322877,1,93.0,27.0,30764.375,32768.0,279.609,34.0
baseline_full_fp16_tp1,1782771850.3251667,1,89.0,47.0,30764.375,32768.0,285.226,34.0
baseline_full_fp16_tp1,1782771851.3271124,1,84.0,53.0,30764.375,32768.0,199.431,33.0
baseline_full_fp16_tp1,1782771852.3303082,1,100.0,31.0,31010.375,32768.0,291.781,35.0
baseline_full_fp16_tp1,1782771853.3320363,1,82.0,57.0,31010.375,32768.0,258.426,34.0
baseline_full_fp16_tp1,1782771854.3337607,1,95.0,51.0,31010.375,32768.0,226.857,33.0
baseline_full_fp16_tp1,1782771855.3356798,1,87.0,54.0,31010.375,32768.0,197.551,34.0
baseline_full_fp16_tp1,1782771856.3381867,1,84.0,59.0,31010.375,32768.0,270.714,34.0
baseline_full_fp16_tp1,1782771857.3402982,1,87.0,61.0,31010.375,32768.0,270.899,34.0
baseline_full_fp16_tp1,1782771858.3425763,1,83.0,58.0,31010.375,32768.0,223.876,34.0
baseline_full_fp16_tp1,1782771859.3450167,1,87.0,68.0,31010.375,32768.0,192.511,32.0
baseline_full_fp16_tp1,1782771860.3481398,1,87.0,69.0,31010.375,32768.0,216.677,32.0
baseline_full_fp16_tp1,1782771861.350309,1,89.0,73.0,31010.375,32768.0,170.634,31.0
baseline_full_fp16_tp1,1782771862.3534985,1,91.0,75.0,31010.375,32768.0,180.874,31.0
baseline_full_fp16_tp1,1782771863.3551273,1,94.0,78.0,31010.375,32768.0,162.266,31.0
baseline_full_fp16_tp1,1782771864.3574674,1,96.0,88.0,31010.375,32768.0,167.922,30.0
baseline_full_fp16_tp1,1782771910.8916035,1,11.0,8.0,29172.375,32768.0,55.13,27.0
baseline_full_fp16_tp1,1782771911.895066,1,95.0,65.0,29322.375,32768.0,179.706,31.0
baseline_full_fp16_tp1,1782771912.8985488,1,93.0,75.0,29322.375,32768.0,163.569,31.0
baseline_full_fp16_tp1,1782771913.9006753,1,93.0,77.0,29322.375,32768.0,169.577,30.0
baseline_full_fp16_tp1,1782771914.9032276,1,93.0,77.0,29322.375,32768.0,159.909,30.0
baseline_full_fp16_tp1,1782771915.904946,1,94.0,78.0,29322.375,32768.0,161.432,30.0
baseline_full_fp16_tp1,1782771916.9071667,1,89.0,73.0,30010.375,32768.0,181.345,32.0
baseline_full_fp16_tp1,1782771917.908897,1,89.0,73.0,30010.375,32768.0,175.226,32.0
baseline_full_fp16_tp1,1782771918.9105072,1,92.0,75.0,30010.375,32768.0,160.961,32.0
baseline_full_fp16_tp1,1782771919.9120872,1,92.0,75.0,30010.375,32768.0,161.575,32.0
baseline_full_fp16_tp1,1782771920.914394,1,94.0,77.0,30010.375,32768.0,211.327,31.0
baseline_full_fp16_tp1,1782771921.916796,1,97.0,40.0,30222.375,32768.0,164.734,32.0
baseline_full_fp16_tp1,1782771922.9271026,1,90.0,74.0,30222.375,32768.0,166.037,32.0
baseline_full_fp16_tp1,1782771923.9297023,1,92.0,76.0,30222.375,32768.0,178.171,31.0
baseline_full_fp16_tp1,1782771924.932467,1,93.0,76.0,30222.375,32768.0,180.997,31.0
baseline_full_fp16_tp1,1782771925.9347587,1,93.0,75.0,30222.375,32768.0,233.739,31.0
baseline_full_fp16_tp1,1782771926.936341,1,98.0,32.0,30384.375,32768.0,169.221,33.0
baseline_full_fp16_tp1,1782771927.9382231,1,91.0,75.0,30384.375,32768.0,181.816,31.0
baseline_full_fp16_tp1,1782771928.9400656,1,91.0,74.0,30384.375,32768.0,180.055,31.0
